scenario_id,split,claim_family,replicate,seed,generator,critical_stratum,truth_supported,strong_effect,effective_n,family_count,family_correlation,family_imbalance,multiplicity,measurement_noise,policy_id,licensed,license_status,coverage,decision_regret,point_estimate,method
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000073,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,73,7513073,correlated_bernoulli,NEAR_MATERIALITY_BOUNDARY,True,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.063,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000074,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,74,7513074,correlated_bernoulli,NEAR_TIE_TOP_K,False,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.01,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000075,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,75,7513075,correlated_bernoulli,NEAR_TIE_TOP_K,True,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.027999999999999997,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000076,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,76,7513076,correlated_bernoulli,TRANSPORT_REVERSAL_RISK,False,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.01,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000077,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,77,7513077,correlated_bernoulli,TRANSPORT_REVERSAL_RISK,True,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.038,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000078,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,78,7513078,correlated_bernoulli,DISCOVERY_VALIDATION_SHIFT,False,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.01,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000079,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,79,7513079,correlated_bernoulli,DISCOVERY_VALIDATION_SHIFT,True,True,250,5,0.35,1.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.057999999999999996,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000080,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,80,7513080,nonlinear_benchmark_effect,LOW_EFFECTIVE_N,False,False,30,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.008036990320049299,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000081,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,81,7513081,nonlinear_benchmark_effect,LOW_EFFECTIVE_N,True,False,30,6,0.35,2.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.05220774407179424,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000082,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,82,7513082,nonlinear_benchmark_effect,HIGH_FAMILY_CORRELATION,False,False,500,6,0.9,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.011497264768709367,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000083,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,83,7513083,nonlinear_benchmark_effect,HIGH_FAMILY_CORRELATION,True,False,500,6,0.9,2.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.03977272066178152,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000084,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,84,7513084,nonlinear_benchmark_effect,LOW_FAMILY_COUNT,False,False,500,4,0.35,2.0,1,0.6,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.00981825623980075,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000085,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,85,7513085,nonlinear_benchmark_effect,LOW_FAMILY_COUNT,True,False,500,4,0.35,2.0,1,0.6,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.02145031064189774,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000086,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,86,7513086,nonlinear_benchmark_effect,HIGH_FAMILY_IMBALANCE,False,False,500,6,0.35,8.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.006462213526580524,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000087,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,87,7513087,nonlinear_benchmark_effect,HIGH_FAMILY_IMBALANCE,True,False,500,6,0.35,8.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04049546013983056,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000088,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,88,7513088,nonlinear_benchmark_effect,HIGH_MULTIPLICITY,False,False,500,6,0.35,2.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0022087589983838403,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000089,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,89,7513089,nonlinear_benchmark_effect,HIGH_MULTIPLICITY,True,False,500,6,0.35,2.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.02453479310736918,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000090,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,90,7513090,nonlinear_benchmark_effect,HIGH_MEASUREMENT_NOISE,False,False,500,6,0.35,2.0,1,1.8,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.005390708512529586,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000091,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,91,7513091,nonlinear_benchmark_effect,HIGH_MEASUREMENT_NOISE,True,False,500,6,0.35,2.0,1,1.8,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.025582674019023567,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000092,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,92,7513092,nonlinear_benchmark_effect,NEAR_MATERIALITY_BOUNDARY,False,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.009593615790886566,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000093,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,93,7513093,nonlinear_benchmark_effect,NEAR_MATERIALITY_BOUNDARY,True,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.034900968773883496,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000094,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,94,7513094,nonlinear_benchmark_effect,NEAR_TIE_TOP_K,False,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0030411466517261624,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000095,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,95,7513095,nonlinear_benchmark_effect,NEAR_TIE_TOP_K,True,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.031974697254634143,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000096,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,96,7513096,nonlinear_benchmark_effect,TRANSPORT_REVERSAL_RISK,False,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.004945034079092742,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000097,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,97,7513097,nonlinear_benchmark_effect,TRANSPORT_REVERSAL_RISK,True,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.036761526042583086,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000098,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,98,7513098,nonlinear_benchmark_effect,DISCOVERY_VALIDATION_SHIFT,False,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0022076812796380293,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000099,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,99,7513099,nonlinear_benchmark_effect,DISCOVERY_VALIDATION_SHIFT,True,False,500,6,0.35,2.0,1,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.030215443300451207,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000100,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,100,7513100,gaussian_mixture,LOW_EFFECTIVE_N,False,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.014179818159902801,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000101,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,101,7513101,gaussian_mixture,LOW_EFFECTIVE_N,True,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.05093632643391092,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000102,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,102,7513102,gaussian_mixture,HIGH_FAMILY_CORRELATION,False,True,30,6,0.9,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.008827457183641895,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000103,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,103,7513103,gaussian_mixture,HIGH_FAMILY_CORRELATION,True,True,30,6,0.9,2.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.040122235247328344,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000104,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,104,7513104,gaussian_mixture,LOW_FAMILY_COUNT,False,True,30,4,0.35,2.0,10,0.6,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.005065671631983629,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000105,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,105,7513105,gaussian_mixture,LOW_FAMILY_COUNT,True,True,30,4,0.35,2.0,10,0.6,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.04523591704834713,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000106,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,106,7513106,gaussian_mixture,HIGH_FAMILY_IMBALANCE,False,True,30,6,0.35,8.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0005929728415207225,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000107,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,107,7513107,gaussian_mixture,HIGH_FAMILY_IMBALANCE,True,True,30,6,0.35,8.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04570220092355351,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000108,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,108,7513108,gaussian_mixture,HIGH_MULTIPLICITY,False,True,30,6,0.35,2.0,500,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.018136257474564533,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000109,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,109,7513109,gaussian_mixture,HIGH_MULTIPLICITY,True,True,30,6,0.35,2.0,500,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.07498760326555493,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000110,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,110,7513110,gaussian_mixture,HIGH_MEASUREMENT_NOISE,False,True,30,6,0.35,2.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0038774832856615328,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000111,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,111,7513111,gaussian_mixture,HIGH_MEASUREMENT_NOISE,True,True,30,6,0.35,2.0,10,1.8,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04672847959098826,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000112,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,112,7513112,gaussian_mixture,NEAR_MATERIALITY_BOUNDARY,False,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0028582272438530004,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000113,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,113,7513113,gaussian_mixture,NEAR_MATERIALITY_BOUNDARY,True,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.03733286464552988,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000114,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,114,7513114,gaussian_mixture,NEAR_TIE_TOP_K,False,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.007368304441252948,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000115,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,115,7513115,gaussian_mixture,NEAR_TIE_TOP_K,True,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04764456902450496,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000116,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,116,7513116,gaussian_mixture,TRANSPORT_REVERSAL_RISK,False,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0050744274962429385,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000117,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,117,7513117,gaussian_mixture,TRANSPORT_REVERSAL_RISK,True,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.028024234531531002,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000118,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,118,7513118,gaussian_mixture,DISCOVERY_VALIDATION_SHIFT,False,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.00409115510722195,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000119,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,119,7513119,gaussian_mixture,DISCOVERY_VALIDATION_SHIFT,True,True,30,6,0.35,2.0,10,0.6,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.0520130347557908,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000120,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,120,7513120,skewed,LOW_EFFECTIVE_N,False,False,30,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.008960779951452003,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000121,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,121,7513121,skewed,LOW_EFFECTIVE_N,True,False,30,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.029643604293970935,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000122,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,122,7513122,skewed,HIGH_FAMILY_CORRELATION,False,False,60,8,0.9,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0077644053969424375,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000123,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,123,7513123,skewed,HIGH_FAMILY_CORRELATION,True,False,60,8,0.9,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.03189890288443485,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000124,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,124,7513124,skewed,LOW_FAMILY_COUNT,False,False,60,4,0.65,2.0,10,1.0,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.00416476769912419,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000125,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,125,7513125,skewed,LOW_FAMILY_COUNT,True,False,60,4,0.65,2.0,10,1.0,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.03038174297355274,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000126,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,126,7513126,skewed,HIGH_FAMILY_IMBALANCE,False,False,60,8,0.65,8.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0029782339689469416,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000127,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,127,7513127,skewed,HIGH_FAMILY_IMBALANCE,True,False,60,8,0.65,8.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.025779270439258543,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000128,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,128,7513128,skewed,HIGH_MULTIPLICITY,False,False,60,8,0.65,2.0,500,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.009777209529209692,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000129,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,129,7513129,skewed,HIGH_MULTIPLICITY,True,False,60,8,0.65,2.0,500,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.03150623534940314,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000130,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,130,7513130,skewed,HIGH_MEASUREMENT_NOISE,False,False,60,8,0.65,2.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.002171179119619685,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000131,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,131,7513131,skewed,HIGH_MEASUREMENT_NOISE,True,False,60,8,0.65,2.0,10,1.8,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.026999103261153005,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000132,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,132,7513132,skewed,NEAR_MATERIALITY_BOUNDARY,False,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.009561300828965537,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000133,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,133,7513133,skewed,NEAR_MATERIALITY_BOUNDARY,True,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04068605147117814,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000134,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,134,7513134,skewed,NEAR_TIE_TOP_K,False,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0036182702342265768,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000135,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,135,7513135,skewed,NEAR_TIE_TOP_K,True,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.029095574097754165,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000136,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,136,7513136,skewed,TRANSPORT_REVERSAL_RISK,False,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.011028513557156212,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000137,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,137,7513137,skewed,TRANSPORT_REVERSAL_RISK,True,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.02859485010622208,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000138,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,138,7513138,skewed,DISCOVERY_VALIDATION_SHIFT,False,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.0067483146282295925,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000139,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,139,7513139,skewed,DISCOVERY_VALIDATION_SHIFT,True,False,60,8,0.65,2.0,10,1.0,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.03779676196003237,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000140,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,140,7513140,contaminated_gaussian,LOW_EFFECTIVE_N,False,True,30,8,0.65,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.012466263626613598,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000141,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,141,7513141,contaminated_gaussian,LOW_EFFECTIVE_N,True,True,30,8,0.65,2.0,10,1.0,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04036890278722735,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000142,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,142,7513142,contaminated_gaussian,HIGH_FAMILY_CORRELATION,False,True,100,8,0.9,2.0,10,1.0,NATIVE_BALANCED,False,BLOCKED_BY_MULTIPLICITY,True,0.0,0.006761992057872504,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000143,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,143,7513143,contaminated_gaussian,HIGH_FAMILY_CORRELATION,True,True,100,8,0.9,2.0,10,1.0,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.038881164437248567,BH_FDR_STABILITY_EXTERNAL_VALIDATION
POLICY_CONFIRMATION-ITEM_DIAGNOSTICS-000144,POLICY_CONFIRMATION,ITEM_DIAGNOSTICS,144,7513144,contaminated_gaussian,LOW_FAMILY_COUNT,False,True,100,4,0.65,2.0,10,1.0,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.01102791057041664,BH_FDR_STABILITY_EXTERNAL_VALIDATION
