model_a,model_b,subject_id,aggregate_accuracy_difference,subject_accuracy_difference,practical_effect_threshold
01-ai/yi-6b,qwen/qwen2.5-7b-instruct-turbo,global_facts,-0.08864833462603539,0.010000000000000009,0.01
01-ai/yi-6b,qwen/qwen2.5-7b-instruct-turbo,security_studies,-0.08864833462603539,0.053061224489796,0.01
01-ai/yi-6b,qwen/qwen2.5-7b-instruct-turbo,us_foreign_policy,-0.08864833462603539,0.010000000000000009,0.01
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,global_facts,-0.036510300414825614,0.03999999999999998,0.01
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,jurisprudence,-0.036510300414825614,0.05555555555555558,0.01
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,medical_genetics,-0.036510300414825614,0.010000000000000009,0.01
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,moral_scenarios,-0.036510300414825614,0.054748603351955305,0.01
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,nutrition,-0.036510300414825614,0.013071895424836666,0.01
01-ai/yi-6b,snowflake/snowflake-arctic-instruct,public_relations,-0.036510300414825614,0.05454545454545445,0.01
01-ai/yi-large-preview,allenai/olmo-1.7-7b,college_mathematics,0.25555894221061604,-0.020000000000000018,0.01
01-ai/yi-large-preview,databricks/dbrx-instruct,college_mathematics,0.052218884267013155,-0.030000000000000027,0.01
01-ai/yi-large-preview,databricks/dbrx-instruct,marketing,0.052218884267013155,-0.012820512820512775,0.01
01-ai/yi-large-preview,databricks/dbrx-instruct,medical_genetics,0.052218884267013155,-0.020000000000000018,0.01
01-ai/yi-large-preview,databricks/dbrx-instruct,sociology,0.052218884267013155,-0.014925373134328401,0.01
01-ai/yi-large-preview,databricks/dbrx-instruct,us_foreign_policy,0.052218884267013155,-0.08000000000000007,0.01
01-ai/yi-large-preview,deepseek-ai/deepseek-llm-67b-chat,business_ethics,0.06818888557128633,-0.05999999999999994,0.01
01-ai/yi-large-preview,deepseek-ai/deepseek-llm-67b-chat,college_mathematics,0.06818888557128633,-0.06,0.01
01-ai/yi-large-preview,deepseek-ai/deepseek-llm-67b-chat,human_aging,0.06818888557128633,-0.022421524663677195,0.01
01-ai/yi-large-preview,deepseek-ai/deepseek-llm-67b-chat,us_foreign_policy,0.06818888557128633,-0.06000000000000005,0.01
01-ai/yi-large-preview,deepseek-ai/deepseek-v3,moral_scenarios,-0.07880147526733305,0.02346368715083802,0.01
01-ai/yi-large-preview,deepseek-ai/deepseek-v3,public_relations,-0.07880147526733305,0.018181818181818188,0.01
01-ai/yi-large-preview,google/gemma-2-27b,college_chemistry,0.03618754662559753,-0.010000000000000009,0.01
01-ai/yi-large-preview,google/gemma-2-27b,college_mathematics,0.03618754662559753,-0.07,0.01
01-ai/yi-large-preview,google/gemma-2-27b,high_school_government_and_politics,0.03618754662559753,-0.010362694300518172,0.01
01-ai/yi-large-preview,google/gemma-2-27b,high_school_psychology,0.03618754662559753,-0.012844036697247763,0.01
01-ai/yi-large-preview,google/gemma-2-27b,human_aging,0.03618754662559753,-0.017937219730941756,0.01
01-ai/yi-large-preview,google/gemma-2-27b,marketing,0.03618754662559753,-0.012820512820512775,0.01
01-ai/yi-large-preview,google/gemma-2-27b,medical_genetics,0.03618754662559753,-0.040000000000000036,0.01
01-ai/yi-large-preview,google/gemma-2-27b,sociology,0.03618754662559753,-0.01990049751243783,0.01
01-ai/yi-large-preview,google/gemma-2-27b,us_foreign_policy,0.03618754662559753,-0.09999999999999998,0.01
01-ai/yi-large-preview,google/gemma-2-27b,world_religions,0.03618754662559753,-0.05263157894736836,0.01
01-ai/yi-large-preview,google/gemma-2-9b,college_chemistry,0.0718875021932619,-0.010000000000000009,0.01
01-ai/yi-large-preview,google/gemma-2-9b,college_mathematics,0.0718875021932619,-0.06,0.01
01-ai/yi-large-preview,google/gemma-2-9b,global_facts,0.0718875021932619,-0.010000000000000009,0.01
01-ai/yi-large-preview,google/gemma-2-9b,medical_genetics,0.0718875021932619,-0.010000000000000009,0.01
01-ai/yi-large-preview,google/gemma-2-9b,sociology,0.0718875021932619,-0.01990049751243783,0.01
01-ai/yi-large-preview,google/gemma-2-9b,us_foreign_policy,0.0718875021932619,-0.050000000000000044,0.01
01-ai/yi-large-preview,google/gemma-7b,us_foreign_policy,0.13203527378141922,-0.020000000000000018,0.01
01-ai/yi-large-preview,meta/llama-2-70b,college_mathematics,0.09776823455866945,-0.030000000000000027,0.01
01-ai/yi-large-preview,meta/llama-2-70b,sociology,0.09776823455866945,-0.01990049751243783,0.01
01-ai/yi-large-preview,meta/llama-2-70b,us_foreign_policy,0.09776823455866945,-0.07000000000000006,0.01
01-ai/yi-large-preview,meta/llama-3-8b,us_foreign_policy,0.12559413634530325,-0.030000000000000027,0.01
01-ai/yi-large-preview,meta/llama-3.1-405b-instruct-turbo,college_medicine,-0.052086554794123385,0.046242774566473965,0.01
01-ai/yi-large-preview,meta/llama-3.1-405b-instruct-turbo,computer_security,-0.052086554794123385,0.04999999999999993,0.01
01-ai/yi-large-preview,meta/llama-3.1-405b-instruct-turbo,human_sexuality,-0.052086554794123385,0.04580152671755722,0.01
01-ai/yi-large-preview,meta/llama-3.1-405b-instruct-turbo,virology,-0.052086554794123385,0.01807228915662651,0.01
01-ai/yi-large-preview,microsoft/phi-2,college_mathematics,0.20898154369337263,-0.040000000000000036,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,college_chemistry,0.01871337307940535,-0.040000000000000036,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,college_mathematics,0.01871337307940535,-0.17000000000000004,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,elementary_mathematics,0.01871337307940535,-0.023809523809523725,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,high_school_mathematics,0.01871337307940535,-0.01851851851851849,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,high_school_physics,0.01871337307940535,-0.026490066225165587,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,international_law,0.01871337307940535,-0.016528925619834656,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,jurisprudence,0.01871337307940535,-0.02777777777777779,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,machine_learning,0.01871337307940535,-0.0803571428571428,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,medical_genetics,0.01871337307940535,-0.08000000000000007,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,professional_accounting,0.01871337307940535,-0.010638297872340385,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,professional_medicine,0.01871337307940535,-0.011029411764705954,0.01
01-ai/yi-large-preview,microsoft/phi-3-medium-4k-instruct,us_foreign_policy,0.01871337307940535,-0.09999999999999998,0.01
01-ai/yi-large-preview,microsoft/phi-3-small-8k-instruct,college_chemistry,0.036453381320388,-0.020000000000000018,0.01
01-ai/yi-large-preview,microsoft/phi-3-small-8k-instruct,college_mathematics,0.036453381320388,-0.12,0.01
01-ai/yi-large-preview,microsoft/phi-3-small-8k-instruct,high_school_mathematics,0.036453381320388,-0.011111111111111127,0.01
01-ai/yi-large-preview,microsoft/phi-3-small-8k-instruct,machine_learning,0.036453381320388,-0.0357142857142857,0.01
01-ai/yi-large-preview,microsoft/phi-3-small-8k-instruct,medical_genetics,0.036453381320388,-0.010000000000000009,0.01
01-ai/yi-large-preview,microsoft/phi-3-small-8k-instruct,us_foreign_policy,0.036453381320388,-0.09999999999999998,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,college_chemistry,0.015031473089322844,-0.04999999999999993,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,college_mathematics,0.015031473089322844,-0.12,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,formal_logic,0.015031473089322844,-0.023809523809523836,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,global_facts,0.015031473089322844,-0.040000000000000036,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,high_school_computer_science,0.015031473089322844,-0.030000000000000027,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,logical_fallacies,0.015031473089322844,-0.012269938650306789,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,machine_learning,0.015031473089322844,-0.044642857142857095,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,medical_genetics,0.015031473089322844,-0.020000000000000018,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,nutrition,0.015031473089322844,-0.019607843137254943,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,professional_medicine,0.015031473089322844,-0.014705882352941235,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,security_studies,0.015031473089322844,-0.044897959183673564,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,sociology,0.015031473089322844,-0.03980099502487566,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,us_foreign_policy,0.015031473089322844,-0.09999999999999998,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x22b,world_religions,0.015031473089322844,-0.029239766081871288,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x7b-32kseqlen,college_mathematics,0.07597759353775202,-0.10000000000000003,0.01
01-ai/yi-large-preview,mistralai/mixtral-8x7b-32kseqlen,us_foreign_policy,0.07597759353775202,-0.08000000000000007,0.01
01-ai/yi-large-preview,mistralai/open-mistral-nemo-2407,college_mathematics,0.1399363093429834,-0.030000000000000027,0.01
01-ai/yi-large-preview,mistralai/open-mistral-nemo-2407,us_foreign_policy,0.1399363093429834,-0.040000000000000036,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,college_chemistry,0.025388414148036387,-0.09999999999999998,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,college_mathematics,0.025388414148036387,-0.19000000000000006,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,formal_logic,0.025388414148036387,-0.039682539682539764,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,high_school_government_and_politics,0.025388414148036387,-0.015544041450777146,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,machine_learning,0.025388414148036387,-0.017857142857142794,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,medical_genetics,0.025388414148036387,-0.020000000000000018,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,miscellaneous,0.025388414148036387,-0.017879948914431676,0.01
01-ai/yi-large-preview,qwen/qwen1.5-110b-chat,us_foreign_policy,0.025388414148036387,-0.020000000000000018,0.01
01-ai/yi-large-preview,qwen/qwen1.5-14b,college_mathematics,0.10679288969998069,-0.06,0.01
01-ai/yi-large-preview,qwen/qwen1.5-14b,us_foreign_policy,0.10679288969998069,-0.020000000000000018,0.01
01-ai/yi-large-preview,qwen/qwen1.5-32b,college_mathematics,0.04890242624954155,-0.15000000000000002,0.01
01-ai/yi-large-preview,qwen/qwen1.5-32b,high_school_computer_science,0.04890242624954155,-0.010000000000000009,0.01
01-ai/yi-large-preview,qwen/qwen1.5-32b,high_school_mathematics,0.04890242624954155,-0.014814814814814836,0.01
01-ai/yi-large-preview,qwen/qwen1.5-32b,medical_genetics,0.04890242624954155,-0.020000000000000018,0.01
01-ai/yi-large-preview,qwen/qwen1.5-32b,us_foreign_policy,0.04890242624954155,-0.06000000000000005,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,college_mathematics,0.019314089560970915,-0.20000000000000007,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,elementary_mathematics,0.019314089560970915,-0.010582010582010581,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,global_facts,0.019314089560970915,-0.040000000000000036,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,high_school_government_and_politics,0.019314089560970915,-0.020725388601036232,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,high_school_mathematics,0.019314089560970915,-0.014814814814814836,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,machine_learning,0.019314089560970915,-0.05357142857142849,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,marketing,0.019314089560970915,-0.02136752136752129,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,medical_genetics,0.019314089560970915,-0.040000000000000036,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,nutrition,0.019314089560970915,-0.013071895424836666,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,sociology,0.019314089560970915,-0.01990049751243783,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,us_foreign_policy,0.019314089560970915,-0.08999999999999997,0.01
01-ai/yi-large-preview,qwen/qwen1.5-72b,world_religions,0.019314089560970915,-0.011695906432748537,0.01
01-ai/yi-large-preview,qwen/qwen1.5-7b,college_mathematics,0.16745319689532145,-0.010000000000000009,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,anatomy,-0.030272241726236104,0.03703703703703698,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,college_medicine,-0.030272241726236104,0.028901734104046173,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,computer_security,-0.030272241726236104,0.010000000000000009,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,high_school_statistics,-0.030272241726236104,0.01851851851851849,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,international_law,-0.030272241726236104,0.024793388429752095,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,moral_scenarios,-0.030272241726236104,0.016759776536312887,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,public_relations,-0.030272241726236104,0.08181818181818179,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,virology,-0.030272241726236104,0.030120481927710885,0.01
01-ai/yi-large-preview,qwen/qwen2-72b-instruct,world_religions,-0.030272241726236104,0.023391812865497075,0.01
01-ai/yi-large-preview,qwen/qwen2.5-72b-instruct-turbo,college_medicine,-0.04049114482687044,0.023121387283236983,0.01
01-ai/yi-large-preview,qwen/qwen2.5-72b-instruct-turbo,human_sexuality,-0.04049114482687044,0.022900763358778553,0.01
01-ai/yi-large-preview,qwen/qwen2.5-72b-instruct-turbo,international_law,-0.04049114482687044,0.024793388429752095,0.01
01-ai/yi-large-preview,qwen/qwen2.5-72b-instruct-turbo,moral_scenarios,-0.04049114482687044,0.04469273743016766,0.01
01-ai/yi-large-preview,qwen/qwen2.5-72b-instruct-turbo,public_relations,-0.04049114482687044,0.045454545454545414,0.01
01-ai/yi-large-preview,qwen/qwen2.5-7b-instruct-turbo,business_ethics,0.06452314552689553,-0.019999999999999907,0.01
01-ai/yi-large-preview,qwen/qwen2.5-7b-instruct-turbo,college_mathematics,0.06452314552689553,-0.08000000000000002,0.01
01-ai/yi-large-preview,qwen/qwen2.5-7b-instruct-turbo,high_school_mathematics,0.06452314552689553,-0.040740740740740744,0.01
01-ai/yi-large-preview,qwen/qwen2.5-7b-instruct-turbo,medical_genetics,0.06452314552689553,-0.020000000000000018,0.01
01-ai/yi-large-preview,qwen/qwen2.5-7b-instruct-turbo,us_foreign_policy,0.06452314552689553,-0.010000000000000009,0.01
01-ai/yi-large-preview,snowflake/snowflake-arctic-instruct,college_mathematics,0.1166611797381053,-0.010000000000000009,0.01
01-ai/yi-large-preview,snowflake/snowflake-arctic-instruct,us_foreign_policy,0.1166611797381053,-0.030000000000000027,0.01
allenai/olmo-1.7-7b,google/gemma-2-9b,moral_scenarios,-0.18367144001735414,0.040223463687150796,0.01
allenai/olmo-1.7-7b,google/gemma-7b,abstract_algebra,-0.12352366842919682,0.04999999999999999,0.01
allenai/olmo-1.7-7b,google/gemma-7b,college_mathematics,-0.12352366842919682,0.03999999999999998,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,abstract_algebra,-0.01648286212226091,0.06,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,business_ethics,-0.01648286212226091,0.039999999999999925,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,college_chemistry,-0.01648286212226091,0.03999999999999998,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,college_computer_science,-0.01648286212226091,0.07999999999999996,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,college_mathematics,-0.01648286212226091,0.09000000000000002,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,college_physics,-0.01648286212226091,0.0980392156862745,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,conceptual_physics,-0.01648286212226091,0.021276595744680882,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,econometrics,-0.01648286212226091,0.0964912280701754,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,electrical_engineering,-0.01648286212226091,0.02758620689655178,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,high_school_computer_science,-0.01648286212226091,0.020000000000000018,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,high_school_macroeconomics,-0.01648286212226091,0.015384615384615441,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,high_school_mathematics,-0.01648286212226091,0.04444444444444445,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,high_school_physics,-0.01648286212226091,0.04635761589403975,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,high_school_statistics,-0.01648286212226091,0.037037037037037035,0.01
allenai/olmo-1.7-7b,meta/llama-2-13b,machine_learning,-0.01648286212226091,0.0892857142857143,0.01
allenai/olmo-1.7-7b,meta/llama-2-70b,abstract_algebra,-0.15779070765194658,0.020000000000000018,0.01
allenai/olmo-1.7-7b,meta/llama-2-7b,international_law,0.07956306937688312,-0.016528925619834767,0.01
allenai/olmo-1.7-7b,meta/llama-2-7b,machine_learning,0.07956306937688312,-0.0267857142857143,0.01
allenai/olmo-1.7-7b,meta/llama-3-8b,college_mathematics,-0.12996480586531278,0.030000000000000027,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,abstract_algebra,-0.022959030188372975,0.07,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,anatomy,-0.022959030188372975,0.037037037037037035,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,college_chemistry,-0.022959030188372975,0.03999999999999998,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,college_computer_science,-0.022959030188372975,0.07999999999999996,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,college_mathematics,-0.022959030188372975,0.08000000000000002,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,econometrics,-0.022959030188372975,0.05263157894736842,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,electrical_engineering,-0.022959030188372975,0.07586206896551728,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,global_facts,-0.022959030188372975,0.08000000000000002,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,high_school_biology,-0.022959030188372975,0.20967741935483863,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,high_school_european_history,-0.022959030188372975,0.21818181818181814,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,high_school_mathematics,-0.022959030188372975,0.011111111111111127,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,high_school_statistics,-0.022959030188372975,0.10648148148148151,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,high_school_us_history,-0.022959030188372975,0.18627450980392157,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,high_school_world_history,-0.022959030188372975,0.19831223628691974,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,miscellaneous,-0.022959030188372975,0.08173690932311628,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,professional_accounting,-0.022959030188372975,0.11702127659574468,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,professional_law,-0.022959030188372975,0.09713168187744459,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,professional_medicine,-0.022959030188372975,0.05882352941176472,0.01
allenai/olmo-1.7-7b,meta/llama-3.1-8b-instruct-turbo,sociology,-0.022959030188372975,0.04975124378109452,0.01
allenai/olmo-1.7-7b,meta/llama-3.2-11b-vision-instruct-turbo,abstract_algebra,-0.027409832426662062,0.04999999999999999,0.01
allenai/olmo-1.7-7b,meta/llama-3.2-11b-vision-instruct-turbo,college_chemistry,-0.027409832426662062,0.03999999999999998,0.01
allenai/olmo-1.7-7b,meta/llama-3.2-11b-vision-instruct-turbo,college_computer_science,-0.027409832426662062,0.08999999999999997,0.01
allenai/olmo-1.7-7b,meta/llama-3.2-11b-vision-instruct-turbo,college_mathematics,-0.027409832426662062,0.09000000000000002,0.01
allenai/olmo-1.7-7b,meta/llama-3.2-11b-vision-instruct-turbo,global_facts,-0.027409832426662062,0.09000000000000002,0.01
