subject_a,subject_b,k,jaccard,ties_included_at_boundary
astronomy,nutrition,1,0.0,True
astronomy,nutrition,3,0.25,True
astronomy,nutrition,5,0.5714285714285714,True
astronomy,nutrition,10,0.6666666666666666,True
astronomy,philosophy,1,0.0,True
astronomy,philosophy,3,0.0,True
astronomy,philosophy,5,0.5714285714285714,True
astronomy,philosophy,10,0.6666666666666666,True
astronomy,prehistory,1,0.0,True
astronomy,prehistory,3,0.25,True
astronomy,prehistory,5,0.8333333333333334,True
astronomy,prehistory,10,0.6666666666666666,True
astronomy,professional_accounting,1,0.0,True
astronomy,professional_accounting,3,0.25,True
astronomy,professional_accounting,5,0.5714285714285714,True
astronomy,professional_accounting,10,0.5833333333333334,True
astronomy,professional_law,1,0.0,True
astronomy,professional_law,3,0.25,True
astronomy,professional_law,5,0.5714285714285714,True
astronomy,professional_law,10,0.6666666666666666,True
astronomy,professional_medicine,1,0.0,True
astronomy,professional_medicine,3,0.0,True
astronomy,professional_medicine,5,0.5714285714285714,True
astronomy,professional_medicine,10,0.5384615384615384,True
astronomy,professional_psychology,1,0.0,True
astronomy,professional_psychology,3,0.25,True
astronomy,professional_psychology,5,0.8333333333333334,True
astronomy,professional_psychology,10,0.6666666666666666,True
astronomy,public_relations,1,0.0,True
astronomy,public_relations,3,0.0,True
astronomy,public_relations,5,0.375,True
astronomy,public_relations,10,0.38461538461538464,True
astronomy,security_studies,1,0.0,True
astronomy,security_studies,3,0.0,True
astronomy,security_studies,5,0.375,True
astronomy,security_studies,10,0.6666666666666666,True
astronomy,sociology,1,0.0,True
astronomy,sociology,3,0.25,True
astronomy,sociology,5,0.8333333333333334,True
astronomy,sociology,10,0.5833333333333334,True
astronomy,us_foreign_policy,1,0.0,True
astronomy,us_foreign_policy,3,0.5,True
astronomy,us_foreign_policy,5,0.1,True
astronomy,us_foreign_policy,10,0.26666666666666666,True
astronomy,virology,1,1.0,True
astronomy,virology,3,0.0,True
astronomy,virology,5,0.25,True
astronomy,virology,10,0.42857142857142855,True
astronomy,world_religions,1,0.0,True
astronomy,world_religions,3,0.0,True
astronomy,world_religions,5,0.42857142857142855,True
astronomy,world_religions,10,0.42857142857142855,True
business_ethics,clinical_knowledge,1,1.0,True
business_ethics,clinical_knowledge,3,0.5,True
business_ethics,clinical_knowledge,5,0.2857142857142857,True
business_ethics,clinical_knowledge,10,0.42857142857142855,True
business_ethics,college_biology,1,1.0,True
business_ethics,college_biology,3,0.25,True
business_ethics,college_biology,5,0.6,True
business_ethics,college_biology,10,0.5,True
business_ethics,college_chemistry,1,0.0,True
business_ethics,college_chemistry,3,0.25,True
business_ethics,college_chemistry,5,0.2857142857142857,True
business_ethics,college_chemistry,10,0.5,True
business_ethics,college_computer_science,1,1.0,True
business_ethics,college_computer_science,3,0.5,True
business_ethics,college_computer_science,5,0.2857142857142857,True
business_ethics,college_computer_science,10,0.42857142857142855,True
business_ethics,college_mathematics,1,1.0,True
business_ethics,college_mathematics,3,0.5,True
business_ethics,college_mathematics,5,0.5,True
business_ethics,college_mathematics,10,0.5,True
business_ethics,college_medicine,1,1.0,True
business_ethics,college_medicine,3,0.5,True
business_ethics,college_medicine,5,0.5,True
business_ethics,college_medicine,10,0.5,True
business_ethics,college_physics,1,1.0,True
business_ethics,college_physics,3,0.2,True
business_ethics,college_physics,5,0.3333333333333333,True
business_ethics,college_physics,10,0.3333333333333333,True
business_ethics,computer_security,1,0.0,True
business_ethics,computer_security,3,0.5,True
business_ethics,computer_security,5,0.5,True
business_ethics,computer_security,10,0.3333333333333333,True
business_ethics,conceptual_physics,1,1.0,True
business_ethics,conceptual_physics,3,0.5,True
business_ethics,conceptual_physics,5,0.2857142857142857,True
business_ethics,conceptual_physics,10,0.5,True
business_ethics,econometrics,1,0.0,True
business_ethics,econometrics,3,0.2,True
business_ethics,econometrics,5,0.2857142857142857,True
business_ethics,econometrics,10,0.5384615384615384,True
business_ethics,electrical_engineering,1,1.0,True
business_ethics,electrical_engineering,3,0.5,True
business_ethics,electrical_engineering,5,0.3333333333333333,True
business_ethics,electrical_engineering,10,0.4,True
business_ethics,elementary_mathematics,1,1.0,True
business_ethics,elementary_mathematics,3,0.5,True
business_ethics,elementary_mathematics,5,0.2857142857142857,True
business_ethics,elementary_mathematics,10,0.4,True
business_ethics,formal_logic,1,1.0,True
business_ethics,formal_logic,3,0.5,True
business_ethics,formal_logic,5,0.3333333333333333,True
business_ethics,formal_logic,10,0.5,True
business_ethics,global_facts,1,0.0,True
business_ethics,global_facts,3,0.25,True
business_ethics,global_facts,5,0.2857142857142857,True
business_ethics,global_facts,10,0.3333333333333333,True
business_ethics,high_school_biology,1,1.0,True
business_ethics,high_school_biology,3,0.2,True
business_ethics,high_school_biology,5,0.25,True
business_ethics,high_school_biology,10,0.42857142857142855,True
business_ethics,high_school_chemistry,1,1.0,True
business_ethics,high_school_chemistry,3,0.5,True
business_ethics,high_school_chemistry,5,0.3333333333333333,True
business_ethics,high_school_chemistry,10,0.6153846153846154,True
business_ethics,high_school_computer_science,1,0.0,True
business_ethics,high_school_computer_science,3,0.5,True
business_ethics,high_school_computer_science,5,0.2857142857142857,True
business_ethics,high_school_computer_science,10,0.4,True
business_ethics,high_school_european_history,1,0.0,True
business_ethics,high_school_european_history,3,0.16666666666666666,True
business_ethics,high_school_european_history,5,0.14285714285714285,True
business_ethics,high_school_european_history,10,0.6153846153846154,True
business_ethics,high_school_geography,1,0.0,True
business_ethics,high_school_geography,3,0.25,True
business_ethics,high_school_geography,5,0.25,True
business_ethics,high_school_geography,10,0.3333333333333333,True
business_ethics,high_school_government_and_politics,1,0.0,True
business_ethics,high_school_government_and_politics,3,0.25,True
business_ethics,high_school_government_and_politics,5,0.1111111111111111,True
business_ethics,high_school_government_and_politics,10,0.4666666666666667,True
business_ethics,high_school_macroeconomics,1,1.0,True
business_ethics,high_school_macroeconomics,3,0.5,True
business_ethics,high_school_macroeconomics,5,0.2857142857142857,True
business_ethics,high_school_macroeconomics,10,0.6153846153846154,True
business_ethics,high_school_mathematics,1,1.0,True
business_ethics,high_school_mathematics,3,0.5,True
business_ethics,high_school_mathematics,5,0.2857142857142857,True
business_ethics,high_school_mathematics,10,0.5,True
business_ethics,high_school_microeconomics,1,1.0,True
business_ethics,high_school_microeconomics,3,0.5,True
business_ethics,high_school_microeconomics,5,0.3333333333333333,True
business_ethics,high_school_microeconomics,10,0.5,True
business_ethics,high_school_physics,1,1.0,True
business_ethics,high_school_physics,3,0.25,True
business_ethics,high_school_physics,5,0.2857142857142857,True
business_ethics,high_school_physics,10,0.5,True
business_ethics,high_school_psychology,1,1.0,True
business_ethics,high_school_psychology,3,0.5,True
business_ethics,high_school_psychology,5,0.25,True
business_ethics,high_school_psychology,10,0.42857142857142855,True
business_ethics,high_school_statistics,1,1.0,True
business_ethics,high_school_statistics,3,0.5,True
business_ethics,high_school_statistics,5,0.2857142857142857,True
business_ethics,high_school_statistics,10,0.5,True
business_ethics,high_school_us_history,1,1.0,True
business_ethics,high_school_us_history,3,0.2,True
business_ethics,high_school_us_history,5,0.2857142857142857,True
business_ethics,high_school_us_history,10,0.4,True
business_ethics,high_school_world_history,1,0.0,True
business_ethics,high_school_world_history,3,0.0,True
business_ethics,high_school_world_history,5,0.125,True
business_ethics,high_school_world_history,10,0.5384615384615384,True
business_ethics,human_aging,1,1.0,True
business_ethics,human_aging,3,0.2,True
business_ethics,human_aging,5,0.5,True
business_ethics,human_aging,10,0.42857142857142855,True
business_ethics,human_sexuality,1,1.0,True
business_ethics,human_sexuality,3,0.2,True
business_ethics,human_sexuality,5,0.14285714285714285,True
business_ethics,human_sexuality,10,0.29411764705882354,True
business_ethics,international_law,1,0.0,True
business_ethics,international_law,3,0.25,True
business_ethics,international_law,5,0.125,True
business_ethics,international_law,10,0.3125,True
business_ethics,jurisprudence,1,0.0,True
business_ethics,jurisprudence,3,0.2,True
business_ethics,jurisprudence,5,0.125,True
business_ethics,jurisprudence,10,0.42857142857142855,True
business_ethics,logical_fallacies,1,0.0,True
business_ethics,logical_fallacies,3,0.2,True
business_ethics,logical_fallacies,5,0.2857142857142857,True
business_ethics,logical_fallacies,10,0.4,True
business_ethics,machine_learning,1,0.0,True
business_ethics,machine_learning,3,0.5,True
business_ethics,machine_learning,5,0.3333333333333333,True
business_ethics,machine_learning,10,0.5,True
business_ethics,management,1,0.0,True
business_ethics,management,3,0.16666666666666666,True
business_ethics,management,5,0.3333333333333333,True
business_ethics,management,10,0.5,True
business_ethics,marketing,1,0.0,True
business_ethics,marketing,3,0.2,True
business_ethics,marketing,5,0.2857142857142857,True
business_ethics,marketing,10,0.3333333333333333,True
business_ethics,medical_genetics,1,1.0,True
business_ethics,medical_genetics,3,0.2,True
business_ethics,medical_genetics,5,0.2857142857142857,True
business_ethics,medical_genetics,10,0.5384615384615384,True
business_ethics,miscellaneous,1,1.0,True
business_ethics,miscellaneous,3,0.2,True
business_ethics,miscellaneous,5,0.2857142857142857,True
business_ethics,miscellaneous,10,0.6666666666666666,True
business_ethics,moral_disputes,1,1.0,True
business_ethics,moral_disputes,3,0.25,True
business_ethics,moral_disputes,5,0.14285714285714285,True
business_ethics,moral_disputes,10,0.5,True
business_ethics,moral_scenarios,1,0.0,True
business_ethics,moral_scenarios,3,0.0,True
business_ethics,moral_scenarios,5,0.0,True
business_ethics,moral_scenarios,10,0.5,True
business_ethics,nutrition,1,0.0,True
business_ethics,nutrition,3,0.2,True
business_ethics,nutrition,5,0.125,True
business_ethics,nutrition,10,0.4,True
business_ethics,philosophy,1,1.0,True
business_ethics,philosophy,3,0.2,True
business_ethics,philosophy,5,0.2857142857142857,True
business_ethics,philosophy,10,0.4,True
business_ethics,prehistory,1,0.0,True
business_ethics,prehistory,3,0.2,True
business_ethics,prehistory,5,0.5,True
business_ethics,prehistory,10,0.5,True
business_ethics,professional_accounting,1,1.0,True
business_ethics,professional_accounting,3,0.2,True
business_ethics,professional_accounting,5,0.2857142857142857,True
business_ethics,professional_accounting,10,0.42857142857142855,True
business_ethics,professional_law,1,1.0,True
business_ethics,professional_law,3,0.5,True
business_ethics,professional_law,5,0.2857142857142857,True
business_ethics,professional_law,10,0.6153846153846154,True
business_ethics,professional_medicine,1,1.0,True
business_ethics,professional_medicine,3,0.2,True
business_ethics,professional_medicine,5,0.2857142857142857,True
business_ethics,professional_medicine,10,0.5,True
business_ethics,professional_psychology,1,1.0,True
business_ethics,professional_psychology,3,0.2,True
business_ethics,professional_psychology,5,0.5,True
business_ethics,professional_psychology,10,0.5,True
business_ethics,public_relations,1,0.0,True
business_ethics,public_relations,3,0.2,True
business_ethics,public_relations,5,0.2857142857142857,True
business_ethics,public_relations,10,0.46153846153846156,True
business_ethics,security_studies,1,0.0,True
business_ethics,security_studies,3,0.0,True
business_ethics,security_studies,5,0.125,True
business_ethics,security_studies,10,0.4,True
business_ethics,sociology,1,1.0,True
business_ethics,sociology,3,0.2,True
business_ethics,sociology,5,0.5,True
business_ethics,sociology,10,0.42857142857142855,True
business_ethics,us_foreign_policy,1,0.0,True
business_ethics,us_foreign_policy,3,0.3333333333333333,True
business_ethics,us_foreign_policy,5,0.125,True
business_ethics,us_foreign_policy,10,0.3333333333333333,True
business_ethics,virology,1,0.0,True
business_ethics,virology,3,0.25,True
business_ethics,virology,5,0.3333333333333333,True
business_ethics,virology,10,0.3125,True
business_ethics,world_religions,1,0.0,True
business_ethics,world_religions,3,0.25,True
business_ethics,world_religions,5,0.3333333333333333,True
business_ethics,world_religions,10,0.3125,True
clinical_knowledge,college_biology,1,1.0,True
clinical_knowledge,college_biology,3,0.6666666666666666,True
clinical_knowledge,college_biology,5,0.5,True
clinical_knowledge,college_biology,10,0.7272727272727273,True
clinical_knowledge,college_chemistry,1,0.0,True
clinical_knowledge,college_chemistry,3,0.25,True
clinical_knowledge,college_chemistry,5,0.6666666666666666,True
clinical_knowledge,college_chemistry,10,0.5833333333333334,True
clinical_knowledge,college_computer_science,1,1.0,True
clinical_knowledge,college_computer_science,3,1.0,True
clinical_knowledge,college_computer_science,5,0.6666666666666666,True
clinical_knowledge,college_computer_science,10,0.8,True
clinical_knowledge,college_mathematics,1,1.0,True
clinical_knowledge,college_mathematics,3,1.0,True
clinical_knowledge,college_mathematics,5,0.42857142857142855,True
clinical_knowledge,college_mathematics,10,0.5833333333333334,True
clinical_knowledge,college_medicine,1,1.0,True
clinical_knowledge,college_medicine,3,0.5,True
clinical_knowledge,college_medicine,5,0.6666666666666666,True
clinical_knowledge,college_medicine,10,0.5833333333333334,True
clinical_knowledge,college_physics,1,1.0,True
clinical_knowledge,college_physics,3,0.5,True
clinical_knowledge,college_physics,5,0.8,True
clinical_knowledge,college_physics,10,0.6363636363636364,True
clinical_knowledge,computer_security,1,0.0,True
clinical_knowledge,computer_security,3,0.5,True
clinical_knowledge,computer_security,5,0.6666666666666666,True
clinical_knowledge,computer_security,10,0.38461538461538464,True
clinical_knowledge,conceptual_physics,1,1.0,True
clinical_knowledge,conceptual_physics,3,1.0,True
clinical_knowledge,conceptual_physics,5,1.0,True
clinical_knowledge,conceptual_physics,10,0.7272727272727273,True
clinical_knowledge,econometrics,1,0.0,True
clinical_knowledge,econometrics,3,0.5,True
clinical_knowledge,econometrics,5,1.0,True
clinical_knowledge,econometrics,10,0.8,True
clinical_knowledge,electrical_engineering,1,1.0,True
clinical_knowledge,electrical_engineering,3,1.0,True
clinical_knowledge,electrical_engineering,5,0.8,True
clinical_knowledge,electrical_engineering,10,0.7272727272727273,True
clinical_knowledge,elementary_mathematics,1,1.0,True
clinical_knowledge,elementary_mathematics,3,1.0,True
clinical_knowledge,elementary_mathematics,5,0.6666666666666666,True
clinical_knowledge,elementary_mathematics,10,0.7272727272727273,True
clinical_knowledge,formal_logic,1,1.0,True
clinical_knowledge,formal_logic,3,1.0,True
clinical_knowledge,formal_logic,5,0.5,True
clinical_knowledge,formal_logic,10,0.5833333333333334,True
clinical_knowledge,global_facts,1,0.0,True
clinical_knowledge,global_facts,3,0.6666666666666666,True
clinical_knowledge,global_facts,5,0.42857142857142855,True
